wav_file,stratum,shard,clip_frac,silence_frac,duty,mod_std,flatness,centroid,start_ratio,end_ratio,flags,n_flags
028_hi_quality_filtered-train-00001-of-00082_r825.wav,hi_quality,filtered-train-00001-of-00082,0.0,0.011011699931176875,0.7515485203028217,9.886181831359863,0.05334148183465004,1783.6185648239136,0.6022500917938599,1.1254814391196732,,0
029_long_filtered-train-00001-of-00082_r1343.wav,long,filtered-train-00001-of-00082,0.0,0.037383177570093455,0.7920560747663551,10.248705863952637,0.049376823008060455,1909.6734183976232,1.1645022245272398,1.427805881570814,abrupt_end,1
030_borderline_filtered-train-00001-of-00082_r438.wav,borderline,filtered-train-00001-of-00082,0.0,0.12855113636363635,0.7414772727272727,13.816262245178223,0.04588693380355835,1879.4504220938259,0.3711292644618825,1.1070135885011236,,0
031_short_filtered-train-00001-of-00082_r1892.wav,short,filtered-train-00001-of-00082,0.0,0.015015015015015015,0.7717717717717718,10.981459617614746,0.05486029013991356,2452.419989513259,0.8388031956251598,0.9946328342584353,,0
032_medium_filtered-train-00001-of-00082_r2624.wav,medium,filtered-train-00001-of-00082,0.0,0.12449255751014884,0.8146143437077131,12.292052268981934,0.04092002660036087,1599.228953957546,0.8828983007262372,0.15566839735849022,,0
033_hi_quality_filtered-train-00001-of-00082_r2918.wav,hi_quality,filtered-train-00001-of-00082,0.0,0.024521072796934867,0.7984674329501916,9.702537536621094,0.040703147649765015,2524.819409827241,1.3185048958371637,1.4097740153821878,abrupt_end,1
034_long_filtered-train-00001-of-00082_r1536.wav,long,filtered-train-00001-of-00082,0.0,0.1542513167795335,0.7351392024078255,16.279624938964844,0.023694157600402832,1347.8123880271753,1.7140808113215877,1.0809458541504369,abrupt_start,1
035_borderline_filtered-train-00001-of-00082_r1138.wav,borderline,filtered-train-00001-of-00082,0.0,0.11593059936908517,0.8115141955835962,10.38927936553955,0.02189318649470806,1798.7841639621008,1.1115669663065069,1.1231851950246032,,0
036_short_filtered-train-00001-of-00082_r905.wav,short,filtered-train-00001-of-00082,0.0,0.0,0.8151260504201681,9.108964920043945,0.09179019927978516,2616.057963516672,0.6530043007753435,0.31974463616191995,,0
037_medium_filtered-train-00001-of-00082_r904.wav,medium,filtered-train-00001-of-00082,0.0,0.0,0.7858156028368795,10.289983749389648,0.0688585713505745,2534.74926678036,0.976446721608024,1.1372470004903736,,0
